store_id,store_name,store_type,city,state,country,region,latitude,longitude,opening_date,manager_name,store_size_sqft,is_active
2918,Store_2918,Online,Corychester,Vermont,UK,South,-52.772088,-134.091526,2024-09-17,Sara Dunn,9857,False
2919,Store_2919,Retail,South Samuelshire,New Hampshire,India,West,49.040233,42.210161,2024-01-18,Luis Patterson,10957,False
2920,Store_2920,Retail,South Davidmouth,Indiana,USA,South,-63.228380,21.661260,2025-10-14,Diana Brown,13417,True
2921,Store_2921,Online,Wrightbury,Oklahoma,USA,South,-50.5342015,177.866342,2025-04-14,Cynthia Wilkerson,5413,True
2922,Store_2922,Retail,Williamshaven,Michigan,UK,West,57.187104,-8.475137,2024-01-04,Rachel Barrett,7921,True
2923,Store_2923,Warehouse,Garzahaven,West Virginia,India,North,36.0650865,-124.161587,2025-04-03,Daniel Armstrong,7952,True
2924,Store_2924,Online,Floresmouth,Idaho,UK,East,-66.3697975,-4.116250,2022-07-12,Joanna Cooper,12335,True
2925,Store_2925,Online,Smithberg,Arizona,India,South,5.4627675,-61.849215,2022-10-19,Edwin Mayer,14573,True
2926,Store_2926,Retail,South Alexander,Kentucky,India,North,10.889173,-174.276650,2020-02-04,Bonnie Knox,8665,False
2927,Store_2927,Warehouse,Craigton,Arizona,USA,East,,-168.812261,2022-06-21,Alan Weeks,1689,True
2928,Store_2928,Warehouse,Melindachester,Indiana,India,North,-24.697473,27.901372,2025-03-05,Lindsey Stevens,15162,True
2929,Store_2929,Warehouse,Lake Cindy,Delaware,India,West,-30.931903,-43.984722,2023-11-23,Barbara Alexander,8091,True
2930,Store_2930,Warehouse,South Alexton,Vermont,India,South,-82.8674795,78.173069,2023-05-09,Robert Fuller,2445,False
2931,Store_2931,Retail,Wolfmouth,Utah,USA,East,15.673117,176.946223,2025-07-15,Robert Harris,16241,True
2932,Store_2932,Online,Georgeview,Illinois,UK,South,,-39.955901,2025-08-22,Lawrence Jackson,18720,False
2933,Store_2933,Warehouse,Markland,New Jersey,USA,North,,-51.018369,2022-03-16,Elizabeth Williams,8929,True
2934,Store_2934,Online,Lake Joseph,South Carolina,India,East,-55.669498,-124.415570,2023-04-19,Joshua Pearson,2808,True
2935,Store_2935,Retail,Cannonbury,Montana,India,South,56.4070695,143.064528,2020-12-02,Claire Fisher,9392,True
2936,Store_2936,Online,South Jacob,Florida,USA,West,46.1284645,-49.315853,2025-08-21,Robert Butler,13741,True
2937,Store_2937,Warehouse,New Holly,Rhode Island,USA,West,-21.292519,95.719028,2023-05-26,Lisa Roy,16889,True
2938,Store_2938,Retail,Lake Andrew,Massachusetts,UK,South,14.5399295,-57.634330,2024-01-28,Jaclyn Garner,7555,True
2939,Store_2939,Warehouse,New Theresaburgh,Alabama,UK,North,-49.3655745,12.932304,2020-01-14,Wendy Turner,13735,False
2940,Store_2940,Online,North Susan,Massachusetts,India,West,-82.579620,161.933756,2022-01-08,Charles Sawyer,15572,True
2941,Store_2941,Retail,Markmouth,North Carolina,USA,East,,175.936929,2021-03-20,Lori Edwards,1027,False
2942,Store_2942,Online,North Lisa,West Virginia,USA,North,-11.464908,-83.109317,2021-09-21,Mikayla Walton,5983,False
2943,Store_2943,Retail,Reidville,Rhode Island,UK,North,-8.0439095,23.602630,2025-10-23,Peter Ward,13755,True
2944,Store_2944,Warehouse,Davismouth,Arkansas,UK,South,15.3396375,-59.473520,2024-06-18,Jennifer Phillips,4744,False
2945,Store_2945,Retail,North William,Iowa,India,East,60.8588075,150.224738,2024-06-20,Allen Cantu,3762,True
2946,Store_2946,Warehouse,Kiaraside,South Carolina,UK,West,81.399521,80.932422,2020-11-23,William Rodriguez,5320,False
2947,Store_2947,Retail,Christopherberg,Iowa,UK,North,-46.4177745,-112.607975,2021-03-25,Phillip Curtis,18884,False
2948,Store_2948,Retail,Brownport,Indiana,UK,North,-70.9694475,-60.608429,2024-04-27,Traci Huffman,11185,True
2949,Store_2949,Online,New Carl,New Mexico,USA,South,5.9873595,44.300352,2025-01-04,Mary Miller,17183,False
2950,Store_2950,Online,West Kyleshire,Mississippi,UK,West,27.7360925,-167.836454,2022-12-09,Christopher Duncan,7773,True
2951,Store_2951,Retail,Lake Reneefort,Massachusetts,USA,South,69.173337,-103.788846,2021-01-21,Antonio Summers,2883,True
2952,Store_2952,Warehouse,South Robert,North Carolina,UK,West,-88.624592,119.811209,2023-08-09,Megan Smith,3502,False
2953,Store_2953,Retail,New Carolinemouth,South Dakota,USA,East,-41.1775905,-99.171722,2022-12-01,Laura Alvarado,16871,True
2954,Store_2954,Warehouse,Harrisport,Delaware,India,South,-80.7778025,70.512978,2021-05-29,Andrea Oconnor,5501,True
2955,Store_2955,Online,South Christopherstad,Florida,USA,East,-7.195135,-26.057328,2022-02-15,Morgan Baker,10441,False
2956,Store_2956,Online,Romeroside,Kansas,India,East,75.985131,-154.240733,2022-09-13,Christopher Nelson,16891,True
2957,Store_2957,Warehouse,West Mariaberg,Washington,UK,North,-40.967242,-30.021985,2021-05-03,Jeremy Velez,534,False
2958,Store_2958,Online,West Daniel,Wisconsin,USA,North,79.636553,22.686260,2021-05-08,Darryl Patrick,19522,True
2959,Store_2959,Retail,North Jessechester,Maine,India,East,-61.0210745,65.877423,2025-06-11,Shirley Hopkins,2660,True
2960,Store_2960,Retail,Deckerfurt,West Virginia,USA,West,7.3560885,-164.104516,2024-01-13,Kristopher Brewer,17893,False
2961,Store_2961,Retail,Cathytown,Pennsylvania,UK,South,-45.416240,26.623023,2022-05-29,Roberto Roberts,11342,False
2962,Store_2962,Warehouse,North Christopherburgh,Arizona,India,West,-38.0025095,-168.244299,2023-09-21,Christopher Arnold,10494,True
2963,Store_2963,Retail,West Sarah,West Virginia,India,East,-58.324202,-37.428415,2021-02-17,Adam Evans,5219,False
2964,Store_2964,Warehouse,North Vickistad,Missouri,UK,East,-47.9604975,149.167485,2022-10-02,Karen Stephenson,4715,True
2965,Store_2965,Warehouse,Carlberg,Minnesota,USA,South,24.311208,124.316209,2023-02-19,Eddie Johns,8200,False
2966,Store_2966,Warehouse,Lake Jenniferton,California,USA,West,-28.1257795,-86.199416,2021-02-26,Debra Conley,7617,True
2967,Store_2967,Online,New Jaredhaven,West Virginia,USA,North,-35.4971715,-103.777396,2024-01-15,Billy Ortega,16876,False
2968,Store_2968,Retail,Lake Jennastad,Alaska,USA,East,-78.450197,-29.998171,2022-11-09,Tanner Ramos,3970,True
2969,Store_2969,Retail,Jacksonview,Mississippi,India,West,-59.226395,-140.814249,2022-02-11,Stephanie Kelly,12331,False
2970,Store_2970,Warehouse,New Jodi,Kentucky,USA,North,,89.606384,2022-05-25,Matthew Rodriguez,4899,True
2971,Store_2971,Warehouse,Lewisburgh,Mississippi,USA,East,-25.8197465,-24.871296,2023-03-21,Alexa Briggs,15180,True
2972,Store_2972,Online,Brownside,Wisconsin,India,North,-70.197493,146.217876,2023-05-11,Danielle Dixon,17089,False
2973,Store_2973,Online,Millerhaven,Kentucky,USA,East,-50.2792155,-49.632858,2022-08-18,John Sanders,2203,False
2974,Store_2974,Warehouse,Langville,New Hampshire,India,South,11.062825,148.140103,2020-02-19,William Richard,10433,True
2975,Store_2975,Retail,South Crystaltown,Delaware,UK,North,3.5527445,93.089889,2022-01-15,Jeffrey Jackson,3018,False
2976,Store_2976,Warehouse,Chrisland,Minnesota,India,West,-65.116176,116.667985,2024-02-19,Teresa Thompson,4025,False
2977,Store_2977,Retail,Munozport,Kentucky,India,South,16.493868,104.075132,2020-11-22,Linda Ramirez,8353,False
2978,Store_2978,Retail,Jacksonstad,Pennsylvania,UK,North,-50.468908,129.840816,2024-12-09,Daniel Guzman,17074,True
2979,Store_2979,Warehouse,Port Alexbury,Tennessee,UK,West,18.432778,-177.323166,2024-05-26,Selena Marsh,9399,True
2980,Store_2980,Retail,West Carlos,Tennessee,India,East,85.0593675,-3.961410,2024-12-06,Anthony Arnold,14576,True
2981,Store_2981,Retail,North Matthew,Vermont,UK,West,-63.0986295,-20.784288,2023-07-17,Natalie Lynch,19784,False
2982,Store_2982,Warehouse,Lake Emilyside,Kentucky,India,South,14.4193865,-58.756314,2020-09-20,Tristan Crawford,10865,False
2983,Store_2983,Online,Richardberg,Rhode Island,USA,South,75.7876435,,2020-12-01,Patrick Williams,7016,False
2984,Store_2984,Online,Hayleymouth,South Carolina,India,South,-54.720844,-149.392205,2024-08-28,Rebecca Norman,14673,True
2985,Store_2985,Online,East Jeffreyland,Montana,India,East,24.019792,85.418284,2020-07-13,Erin Powell,18516,True
2986,Store_2986,Warehouse,Simonshire,Texas,USA,North,54.928725,125.093339,2024-05-08,Krista Mendez,7571,False
2987,Store_2987,Online,Welchville,Iowa,India,South,-25.0307915,-133.464323,2025-09-22,Courtney Perry,9980,False
2988,Store_2988,Retail,South Jessicamouth,Idaho,UK,North,16.497894,,2023-01-28,Julia Wiley,10628,True
2989,Store_2989,Online,New Charlesfort,Vermont,USA,West,37.454072,-77.405005,2024-07-08,Barbara Sanford,3020,True
2990,Store_2990,Online,South Theresahaven,Nevada,UK,East,-79.955076,1.227443,2021-07-16,Angela Wong,11912,False
2991,Store_2991,Warehouse,Willieborough,Indiana,India,South,85.3807485,173.839255,2023-05-27,Harry Bishop,9335,False
2992,Store_2992,Online,Peckfort,California,USA,East,69.739430,,2022-03-30,Theresa Stafford,8530,False
2993,Store_2993,Retail,East Lydiachester,Vermont,UK,West,14.089153,-56.542466,2022-07-21,Anthony Richards,17684,False
2994,Store_2994,Retail,West Mary,New Jersey,India,North,16.4722235,62.329357,2025-07-30,Sarah Roberson,3180,True
2995,Store_2995,Online,North Nicole,Nebraska,USA,East,69.4874885,115.006963,2025-02-09,Jody Mccormick,3847,True
2996,Store_2996,Retail,Port Danielchester,New Mexico,USA,North,-87.5299595,-18.642511,2023-12-08,Cameron Simmons,12416,False
2997,Store_2997,Warehouse,Port Ronnieport,New Hampshire,India,East,-87.063944,-75.310675,2022-03-26,Keith Gallagher,2278,True
2998,Store_2998,Online,Cainfort,Pennsylvania,India,West,36.197088,12.457793,2021-01-13,Robin Jordan,7572,True
2999,Store_2999,Warehouse,Port Matthew,Indiana,India,North,-2.421490,85.153442,2025-04-01,Ronald Scott,12119,True
3000,Store_3000,Retail,Bennettborough,West Virginia,India,South,81.7354725,-78.568024,2024-03-30,Albert Rodriguez,9756,True
3001,Store_3001,Retail,Williamsonburgh,Maryland,India,West,17.033493,,2023-03-07,Sarah Gonzalez,16827,False
3002,Store_3002,Online,Elizabethberg,Missouri,India,East,38.716012,85.646091,2020-06-07,Robert Hahn,14670,False
3003,Store_3003,Warehouse,South Jessicaview,Arkansas,India,South,-83.9581275,36.564077,2022-06-04,Donald Ferguson,2134,True
3004,Store_3004,Warehouse,North Manuelhaven,Washington,UK,West,-84.5140175,,2024-08-16,Taylor Ramirez,12896,False
3005,Store_3005,Retail,New James,Louisiana,UK,West,,3.489662,2023-03-12,Thomas Howell,17752,True
3006,Store_3006,Warehouse,Michaelshire,Delaware,India,North,-65.3111205,171.560995,2024-11-18,Gregory Grant,13942,True
3007,Store_3007,Online,Port Daniellemouth,Mississippi,India,West,18.000300,-155.481927,2021-03-05,Jane Henderson,3987,True
3008,Store_3008,Online,Gomezland,Texas,UK,North,1.3550295,-69.006734,2020-07-29,Andre Sullivan,16732,True
3009,Store_3009,Warehouse,Hollyburgh,North Carolina,India,North,-83.120286,,2021-05-28,Cindy Li,11693,True
3010,Store_3010,Online,South Tiffanyberg,Missouri,India,East,22.9599415,138.434913,2020-12-06,Kevin Stewart,11105,True
3011,Store_3011,Warehouse,Meganburgh,Minnesota,India,South,-34.754530,-123.730705,2024-09-28,Kevin Morales,8085,True
3012,Store_3012,Online,West Blake,Oregon,UK,South,57.4639035,-102.122731,2024-12-10,Richard Hall,3537,False
3013,Store_3013,Warehouse,Allisontown,Florida,UK,North,-58.007991,159.693741,2025-07-24,Kevin Good,8555,True
3014,Store_3014,Retail,Timothyborough,Minnesota,UK,South,40.2408985,-136.962636,2024-05-07,Savannah Oconnell,10355,False
3015,Store_3015,Warehouse,East Tylermouth,South Dakota,USA,North,-45.8056945,9.733311,2025-06-16,Ryan Hill,7439,False
3016,Store_3016,Online,South Carlos,Tennessee,USA,South,8.900838,70.543180,2024-07-21,Andrew Wright,4296,True
3017,Store_3017,Warehouse,Leahfort,Florida,USA,North,,132.681464,2020-02-19,Helen Dominguez,12348,True
3018,Store_3018,Warehouse,South Michele,Ohio,UK,East,-72.053877,-70.748135,2021-03-21,Elizabeth Marshall,8236,False
3019,Store_3019,Retail,Tamaramouth,Kansas,UK,South,-66.786996,114.553696,2024-10-18,Rebecca George,6158,True
3020,Store_3020,Warehouse,Michaelborough,New Jersey,USA,West,59.698494,165.777970,2020-12-28,Jean Williams,5501,True
3021,Store_3021,Online,Port Alexandria,Washington,USA,North,31.2924885,-75.960746,2020-07-03,Matthew Arnold,17508,True
3022,Store_3022,Warehouse,Courtneyburgh,South Carolina,UK,South,23.441930,90.584492,2020-01-19,Carrie Black,2204,True
3023,Store_3023,Warehouse,South Kimside,Nevada,USA,East,-82.2444375,-39.044695,2020-05-31,Dennis Oliver,13147,True
3024,Store_3024,Online,Jennifertown,Alaska,India,North,85.2323095,146.402731,2021-08-09,Taylor Thomas,13132,True
3025,Store_3025,Warehouse,Frankville,New Mexico,India,East,55.0549755,,2023-06-29,Timothy Guerrero,9493,True
3026,Store_3026,Retail,Kristinmouth,Michigan,UK,North,-46.186984,15.968097,2023-04-08,David Smith,7045,False
3027,Store_3027,Warehouse,East Corey,Indiana,India,East,-68.570126,-17.224962,2020-10-17,Christopher Francis,17780,False
3028,Store_3028,Warehouse,East Stephen,Delaware,India,South,-17.973890,81.480391,2020-05-09,Kenneth Peterson,10754,True
3029,Store_3029,Warehouse,South Robert,Wisconsin,UK,East,-58.052306,-29.146009,2022-02-28,Kristen Skinner,2625,False
3030,Store_3030,Warehouse,New Kellyfort,California,UK,South,-48.638853,30.481887,2024-05-26,Samantha Ortiz,2033,True
3031,Store_3031,Warehouse,North Willieburgh,Illinois,UK,North,,7.308086,2024-09-01,Matthew Thompson,13481,True
3032,Store_3032,Online,Calhounside,Ohio,UK,East,77.3631195,157.919744,2025-03-29,Erin Murray,15796,True
3033,Store_3033,Online,South Mackenzie,Iowa,UK,South,-51.4934055,83.448069,2022-01-12,Maria Hernandez,11920,False
3034,Store_3034,Retail,Jasontown,Maryland,USA,South,82.4158485,95.131353,2022-07-07,Nicholas Vega,10587,False
3035,Store_3035,Warehouse,Port Alexisbury,Idaho,USA,South,88.947126,-10.399091,2020-11-13,Joanne Walker,3333,False
3036,Store_3036,Online,Billyville,Wisconsin,UK,North,-51.687502,-13.261066,2024-09-14,Harry Shaffer,1540,True
3037,Store_3037,Retail,Curtisside,Nevada,India,North,74.562741,42.181090,2020-11-29,Leon Hill,19299,False
3038,Store_3038,Retail,Carterfort,South Carolina,UK,South,-43.538583,-53.875451,2023-07-12,Levi Randall,5161,True
3039,Store_3039,Retail,North Marthaberg,Iowa,USA,West,85.867484,-144.701641,2025-05-11,Matthew Smith,13279,False
3040,Store_3040,Warehouse,Lake Heather,Maine,India,West,51.326637,-20.164024,2024-02-03,Thomas Curtis,14024,True
3041,Store_3041,Retail,Jesusside,Louisiana,USA,South,2.192950,129.164370,2020-06-15,John Smith,6027,False
3042,Store_3042,Online,East Heatherchester,Connecticut,India,North,-0.526566,62.472771,2024-03-09,Chad Hughes,12953,True
3043,Store_3043,Warehouse,Haydenstad,South Dakota,USA,East,-60.2947375,-82.741441,2025-03-15,Kelsey Wright,7146,True
3044,Store_3044,Retail,Warrenmouth,South Carolina,UK,East,-24.150807,167.695351,2020-04-28,Kimberly Martin,6538,True
3045,Store_3045,Retail,Port Travis,Mississippi,UK,West,-22.8410755,76.325307,2023-05-21,Dawn Holmes,18575,True
3046,Store_3046,Warehouse,Morrismouth,New Jersey,UK,East,-66.859751,141.795079,2023-12-15,Barbara Madden,19058,True
3047,Store_3047,Warehouse,Port Joseph,Hawaii,USA,West,53.8730515,-90.410904,2025-02-15,Joseph Williamson,17048,True
3048,Store_3048,Warehouse,Williamberg,Montana,UK,South,-53.5482505,31.890015,2023-06-21,Kimberly Gilbert,6712,False
3049,Store_3049,Retail,East Troy,North Dakota,UK,West,66.3883325,-120.902628,2024-10-23,Jennifer Cohen,12895,True
3050,Store_3050,Retail,South Jasmine,Kentucky,UK,North,-51.6449495,2.840206,2024-11-01,Erin Livingston,1215,True
3051,Store_3051,Warehouse,Lake Brittanyview,Rhode Island,UK,South,83.184670,-33.035313,2022-04-25,Michael Hughes,9119,True
3052,Store_3052,Retail,Sharptown,Florida,India,North,-12.8328705,,2022-06-18,Charles Carpenter,17987,True
3053,Store_3053,Online,West Brian,Iowa,USA,West,-75.962600,57.062869,2021-03-06,Courtney Alvarez,14545,True
3054,Store_3054,Warehouse,Tinaville,Florida,UK,West,54.2159225,-126.356065,2025-04-19,Rebecca Johnson,6143,True
3055,Store_3055,Online,Belltown,Oregon,UK,West,-28.198127,-79.051080,2024-02-16,Edward Gallagher,13368,True
3056,Store_3056,Warehouse,North Ginaberg,Michigan,USA,West,-22.3607625,169.050153,2020-03-15,Julie Brown,3169,True
3057,Store_3057,Retail,North Sally,Vermont,India,South,-11.2617175,33.975938,2022-01-27,Shelly Mendez,4824,True
3058,Store_3058,Warehouse,North Kylefort,Colorado,UK,South,-14.1360855,109.924508,2022-03-29,Ashley Ross,7061,False
3059,Store_3059,Warehouse,Lewisshire,Georgia,UK,South,-1.7286165,151.132185,2024-01-01,Scott Williams,18963,False
3060,Store_3060,Retail,North Joseland,New York,USA,East,,1.251190,2024-12-02,David Wallace,5620,True
3061,Store_3061,Online,Hortonbury,New Mexico,USA,West,-21.178097,156.952813,2025-05-08,Jackie Gonzalez,5549,True
3062,Store_3062,Online,Lake Crystal,Florida,UK,West,-65.390001,-21.155158,2025-09-01,Samantha Cooke,3800,True
3063,Store_3063,Retail,Nicholsborough,Rhode Island,UK,North,-56.805877,-159.722486,2025-03-07,John Miller,702,True
3064,Store_3064,Warehouse,New Jacobmouth,Wisconsin,USA,North,75.476566,-91.633266,2021-06-26,Christian Compton,11175,True
3065,Store_3065,Online,Kingshire,Hawaii,UK,West,80.6335495,-59.452857,2020-01-17,Kenneth Stephenson,16590,True
3066,Store_3066,Warehouse,Lake Theodorebury,Texas,USA,East,28.1861015,,2025-12-12,David Perez,1869,False
3067,Store_3067,Warehouse,North Katelynhaven,North Carolina,India,North,49.929399,-137.944432,2022-12-24,Taylor Black,16575,True
3068,Store_3068,Online,East Brad,New Hampshire,India,North,-16.3725395,-106.846954,2023-09-20,Julia Chase,11731,True
3069,Store_3069,Online,Toddfort,Alaska,UK,East,64.9912985,32.684613,2023-12-12,Haley Rivas,7993,True
3070,Store_3070,Online,Lake Roberttown,Alaska,USA,North,23.905240,-101.968105,2021-09-17,Jeffery Juarez,2321,True
3071,Store_3071,Warehouse,Lisamouth,Maine,India,West,-4.4961135,120.936832,2025-11-25,Mary Rios,17192,False
3072,Store_3072,Warehouse,East Michele,Louisiana,USA,East,18.7177315,-71.996974,2025-01-01,Laura Houston,1087,True
3073,Store_3073,Retail,Erikchester,Virginia,USA,North,72.639788,-169.184213,2021-12-11,Ryan Cantu,4421,False
3074,Store_3074,Warehouse,New Robinport,Mississippi,India,South,64.2634285,22.225893,2021-10-21,Jessica Vega,18994,True
3075,Store_3075,Online,Bentonbury,Colorado,USA,North,43.1940625,44.888469,2021-09-13,Todd Duarte,10922,True
3076,Store_3076,Warehouse,South Ronald,Rhode Island,USA,North,-82.107016,-122.471154,2024-04-26,Anthony Richardson,1540,True
3077,Store_3077,Retail,Fowlerview,North Dakota,India,West,11.6526555,-68.669757,2024-11-21,Bradley Wilson,15157,True
3078,Store_3078,Retail,Mooreville,South Carolina,USA,South,31.255186,123.008850,2025-01-08,Ian Sweeney,15466,True
3079,Store_3079,Retail,Hernandezville,Michigan,India,West,76.3217795,77.264644,2020-04-30,Jeremy Spence,18323,True
3080,Store_3080,Warehouse,Port Blake,West Virginia,India,East,48.949228,108.852172,2020-05-05,Patrick Gonzalez,7946,True
3081,Store_3081,Warehouse,Ryanburgh,Oklahoma,USA,North,-13.244323,-169.549413,2020-05-04,Wendy Carroll,2885,False
3082,Store_3082,Warehouse,South Nathanielshire,South Carolina,USA,East,-32.6211145,79.166772,2022-07-23,Amanda Mclaughlin,5800,True
3083,Store_3083,Warehouse,Rayfurt,Rhode Island,India,East,,-105.487233,2023-08-17,Mathew Black,669,False
3084,Store_3084,Online,Hernandezview,Illinois,UK,South,-83.770915,-50.128141,2021-03-24,Brenda Brown,5986,True
3085,Store_3085,Warehouse,West Jose,Virginia,India,East,-9.9900355,148.714148,2022-11-02,Dr. Jennifer Davila,18343,False
3086,Store_3086,Warehouse,Lake Brianfurt,Washington,USA,South,33.6399405,-122.080206,2022-02-19,Benjamin Alvarado,17150,True
3087,Store_3087,Warehouse,South Michaelport,North Carolina,UK,West,1.4705995,-26.928135,2023-05-07,William Randall,13023,True
3088,Store_3088,Online,East Keithland,Massachusetts,USA,North,-58.161988,106.588021,2020-09-16,Michael Griffin,8244,False
3089,Store_3089,Online,North Markmouth,Maine,UK,North,67.885240,160.763812,2024-06-14,Joshua Lucas,8633,True
3090,Store_3090,Online,South Stacey,New York,USA,South,7.2804395,-45.107684,2024-01-16,Krista Edwards,5048,False
3091,Store_3091,Retail,Port Todd,North Dakota,UK,West,82.243452,-35.628650,2022-06-06,Tina Brown,5816,True
3092,Store_3092,Warehouse,Port Amber,New Hampshire,India,South,-55.7366375,-84.255317,2024-08-11,Ashley Barnes,16817,True
3093,Store_3093,Online,Griffinland,Nebraska,UK,North,4.3128445,76.432319,2024-05-25,Kelly Gregory,16311,True
3094,Store_3094,Warehouse,Williamport,Montana,USA,South,-89.135517,149.288100,2022-05-04,Dillon Small,9849,True
3095,Store_3095,Warehouse,East Trevor,Minnesota,USA,South,26.761693,-40.854047,2022-01-04,Steven Bell,15290,False
3096,Store_3096,Retail,Smithberg,Maine,India,North,70.053178,20.191459,2022-02-14,Jerry Neal,11401,False
3097,Store_3097,Retail,East Jessica,Vermont,UK,West,55.6465545,-65.382608,2024-10-30,Eric Davis,1213,True
3098,Store_3098,Warehouse,North Kim,Georgia,UK,North,-23.392777,-73.283494,2021-09-01,Madison Hernandez,13283,False
3099,Store_3099,Retail,Jessicatown,Delaware,India,North,-50.8150705,113.319702,2025-03-30,Alicia Rogers,15179,True
3100,Store_3100,Retail,South Charleston,Kansas,UK,East,-51.327424,6.794428,2022-03-25,Renee Martinez,15067,False
3101,Store_3101,Online,East Darlene,Missouri,UK,South,-38.151403,-11.975811,2021-10-17,Henry Burke,7529,True
3102,Store_3102,Retail,Evansberg,Maine,USA,South,-82.5569715,103.216732,2024-11-05,Jose Tucker,1486,False
3103,Store_3103,Warehouse,West Jamesshire,New Jersey,India,South,-30.076961,-112.936696,2021-12-06,Hannah Patel,7612,True
3104,Store_3104,Online,South Mariomouth,Montana,USA,East,64.338018,167.771539,2023-06-06,Jennifer Riddle,17745,False
3105,Store_3105,Online,North Chelseaburgh,Georgia,USA,East,61.451200,-111.774804,2021-06-16,Kathleen Hale,8644,True
3106,Store_3106,Online,Lambertview,North Dakota,India,South,52.913732,131.708069,2023-11-01,Mr. Shawn Johnson,17069,True
3107,Store_3107,Retail,Scotttown,Vermont,USA,East,77.3888285,-114.557009,2024-05-18,Mark Hunt,5885,False
3108,Store_3108,Retail,Davilamouth,Maine,UK,South,-80.694327,168.202820,2022-04-28,Michael Atkinson,13315,True
3109,Store_3109,Warehouse,East Garyburgh,Florida,UK,East,14.526315,-77.094657,2025-01-27,Walter Wallace,1921,True
3110,Store_3110,Online,Donnamouth,Nebraska,UK,West,68.770215,-130.877069,2025-07-10,Tina Reyes,8058,True
3111,Store_3111,Warehouse,Bryanview,Colorado,India,North,-79.730655,20.906415,2025-04-30,Michael Maxwell,16763,False
3112,Store_3112,Online,Fostermouth,Maryland,UK,North,23.7348365,,2022-12-26,Michael Weber,19431,False
3113,Store_3113,Online,South Dustinstad,Missouri,UK,East,28.5474455,31.801418,2025-03-09,Amy Henderson,7894,False
3114,Store_3114,Retail,Lake Christopher,California,UK,North,81.2274435,-157.052768,2022-05-23,Noah Wiley,10629,False
3115,Store_3115,Retail,Lowemouth,Pennsylvania,India,East,-11.7589075,19.245375,2021-08-19,Richard Lowery,13289,False
3116,Store_3116,Online,New Dustin,Minnesota,India,South,68.4819295,178.630731,2023-02-10,George Michael,10817,True
3117,Store_3117,Retail,North Chelseaton,New Jersey,USA,West,63.944130,,2024-09-16,Angela Nguyen,12694,True
3118,Store_3118,Retail,Stacyport,New Mexico,UK,North,-10.150841,34.339137,2023-02-23,Barry Myers,3085,False
3119,Store_3119,Retail,Maryton,Wisconsin,USA,West,-21.664074,55.085747,2023-02-28,Phillip Ward,14312,True
3120,Store_3120,Warehouse,Dixonhaven,Oklahoma,USA,North,88.0481695,151.531742,2024-12-02,Benjamin Nguyen,2017,True
3121,Store_3121,Online,West Lisaville,Kansas,UK,North,26.511027,-81.807267,2020-06-17,Laura Bond,3614,True
3122,Store_3122,Online,Wallerberg,Indiana,UK,East,7.399155,-42.232534,2021-03-05,Melissa Brooks,11676,True
3123,Store_3123,Retail,West Jerryfurt,Maine,USA,West,-27.929715,-23.473185,2021-06-15,Danielle Miller DVM,17703,True
3124,Store_3124,Warehouse,Halemouth,Arkansas,UK,North,-46.6036375,59.976009,2021-07-12,Timothy Nunez,8074,False
3125,Store_3125,Retail,Troystad,Arkansas,India,East,-65.723566,-6.564350,2021-06-07,Joshua Erickson,15073,False
3126,Store_3126,Warehouse,New Josephville,North Dakota,USA,East,,161.694100,2020-10-26,Michael Rogers,10975,False
3127,Store_3127,Retail,Port Lauren,Nebraska,India,North,-4.4445265,105.142059,2022-07-23,Louis Caldwell,19548,True
3128,Store_3128,Online,Elizabethhaven,Ohio,USA,South,-57.4026735,133.147709,2023-03-18,Alexandra Brady,19287,True
3129,Store_3129,Warehouse,Haleyview,Louisiana,India,South,29.327195,-131.230110,2021-08-02,Joseph Cooper,5048,False
3130,Store_3130,Warehouse,Riverabury,Arkansas,India,West,-56.275618,20.273833,2022-11-23,Kevin Barrett,19166,False
3131,Store_3131,Online,North Kimberlystad,Arkansas,UK,East,0.0185995,-145.162830,2024-04-20,Ronald Gonzalez,15549,True
3132,Store_3132,Warehouse,Greentown,Louisiana,USA,East,-5.7489065,-7.738870,2021-06-06,Kathleen Andrade,6043,True
3133,Store_3133,Warehouse,Brittneyfort,Illinois,India,East,-16.0438935,-7.134302,2023-01-17,Andrew Davenport,17376,True
3134,Store_3134,Online,Johntown,Iowa,UK,East,52.5041155,-103.507006,2021-02-03,Bill Perez,12949,True
3135,Store_3135,Retail,Cindyberg,Colorado,India,North,45.259305,164.442429,2025-02-21,Joseph Pennington,8280,True
3136,Store_3136,Online,South Victorland,New Hampshire,USA,South,-81.783896,-40.503903,2023-12-22,Jonathan Velasquez Jr.,13461,True
3137,Store_3137,Online,East Steven,Kentucky,USA,South,-79.374690,18.547099,2025-06-20,Dr. Molly Sharp,10334,False
3138,Store_3138,Warehouse,Pamelafort,Louisiana,India,West,-19.955418,-172.379827,2024-07-04,Emily Gordon,13302,True
3139,Store_3139,Retail,Bethberg,New Jersey,UK,North,32.920083,177.077919,2022-01-02,Jimmy Cooke,3113,False
3140,Store_3140,Retail,Jenniferberg,Oklahoma,USA,South,88.6482225,62.900224,2021-04-11,Lisa King,7863,True
3141,Store_3141,Online,South Jason,Tennessee,UK,East,11.3949405,-139.749328,2025-06-28,Ronald Bennett,1114,True
3142,Store_3142,Online,Sandovalborough,Florida,USA,East,69.227858,-131.481218,2024-06-10,Shannon Shaw,16584,False
