product_id,product_name,category,sub_category,brand,supplier_id,cost_price,selling_price,currency,weight,weight_unit,launch_date,is_discontinued,created_at
8030,Memory,Electronics,before,brandA,874,477.58,723.43,USD,19.65,lbs,2025-12-19,False,2024-10-29 10:08:50
8031,Eat,Grocery,inside,BrandA,999,228.65,293.76,EUR,18.24,lbs,2022-01-28,False,2020-08-01 10:43:44
8032,Cultural,Furniture,kitchen,brandA,32,111.0,172.85,INR,10.85,kg,2024-11-05,False,2023-02-13 19:10:57
8033,Long,,art,brandA,11,50.16,68.42,EUR,15.23,lbs,2021-07-03,False,2022-06-30 17:52:20
8034,Drug,Electronics,city,Brand B,766,256.46,378.52,INR,5.75,kg,2020-08-07,False,2025-07-14 00:32:42
8035,End,Clothing,operation,BrandA,327,362.66,610.3,INR,6.22,lbs,2025-05-29,False,2023-04-30 08:21:48
8036,Degree,,good,BrandA,615,126.83,152.64,USD,7.59,lbs,2022-01-29,False,2025-04-18 08:01:45
8037,Specific,Clothing,just,Brand-C,472,399.36,459.25,EUR,4.81,kg,2022-08-22,False,2023-07-02 06:14:11
8038,Identify,Grocery,tell,BrandA,776,161.23,257.2,INR,1.43,kg,2021-05-21,False,2021-09-14 08:28:51
8039,Side,Clothing,notice,Brand-C,832,35.48,46.29,USD,10.85,lbs,2024-11-23,False,2024-04-04 14:14:06
8040,Both,Electronics,because,brandA,333,271.36,330.09,EUR,5.93,lbs,2021-02-27,False,2021-04-29 07:53:53
8041,Ahead,Clothing,determine,brandA,882,37.29,57.84,USD,0.24,lbs,2020-03-17,False,2023-09-08 23:51:13
8042,Mission,Furniture,race,BrandA,910,246.82,365.99,INR,4.31,lbs,2020-09-10,False,2021-03-20 11:40:55
8043,Something,Electronics,three,BrandA,744,189.91,242.11,EUR,11.61,kg,2025-03-11,False,2021-06-19 06:20:50
8044,Read,Electronics,public,BrandA,267,389.34,539.68,EUR,5.32,kg,2021-01-07,False,2021-04-26 18:21:19
8045,Tonight,Sports,commercial,Brand-C,679,291.61,516.89,INR,6.17,kg,2025-02-21,False,2020-04-10 04:37:20
8046,Party,,notice,Brand-C,253,106.23,118.32,INR,14.65,kg,2024-09-04,False,2022-01-29 22:07:22
8047,Street,Furniture,increase,Brand B,517,365.0,535.75,EUR,19.14,lbs,2020-09-30,False,2021-04-03 13:30:36
8048,Interview,Clothing,give,BrandA,951,105.43,176.94,USD,13.61,lbs,2022-07-04,False,2025-05-13 13:21:11
8049,Step,Grocery,report,Brand-C,214,356.88,443.3,EUR,0.3,lbs,2020-01-31,False,2021-10-19 11:34:55
8050,Character,Clothing,be,brandA,362,159.71,199.83,EUR,11.09,kg,2023-02-07,False,2024-05-23 06:56:48
8051,Area,Electronics,low,Brand-C,184,349.09,402.42,INR,4.42,lbs,2024-11-21,False,2020-04-27 08:59:07
8052,Collection,Sports,stop,brandA,130,18.45,25.34,USD,0.84,kg,2020-03-02,False,2022-11-01 09:00:16
8053,Ground,Clothing,third,brandA,629,190.05,224.72,USD,15.46,kg,2021-07-25,False,2024-07-23 05:44:30
8054,Key,Grocery,four,brandA,648,267.45,477.43,INR,6.76,kg,2024-11-03,False,2023-01-09 21:09:32
8055,Past,,window,Brand-C,247,198.89,219.41,USD,8.93,lbs,2025-11-10,False,2020-02-26 06:01:13
8056,Onto,Furniture,effect,Brand-C,775,284.22,391.37,EUR,7.94,kg,2023-03-09,False,2024-02-13 02:00:37
8057,Phone,Furniture,piece,brandA,485,65.36,114.09,USD,17.23,kg,2023-12-12,False,2021-09-18 12:59:14
8058,Who,Furniture,cover,brandA,89,109.55,153.4,INR,0.63,lbs,2025-07-11,False,2020-07-21 12:23:45
8059,Leader,Sports,write,BrandA,241,478.74,860.13,USD,1.87,kg,2024-05-02,False,2020-04-01 08:53:19
8060,Campaign,Grocery,Mrs,BrandA,67,469.06,606.38,INR,17.47,kg,2022-01-16,False,2020-03-20 13:17:15
8061,Medical,Sports,five,brandA,554,8.66,11.68,USD,13.15,lbs,2022-05-08,False,2021-07-06 02:42:00
8062,Price,Sports,manager,brandA,418,259.41,288.59,USD,10.93,kg,2021-05-06,False,2021-02-13 08:22:22
8063,Herself,Sports,coach,Brand-C,371,105.41,134.42,INR,1.12,lbs,2022-09-11,False,2022-11-16 10:17:41
8064,Perform,Electronics,analysis,brandA,969,206.64,370.9,USD,17.09,kg,2024-03-14,False,2023-12-09 12:56:36
8065,Political,Clothing,attention,Brand-C,194,84.39,121.64,USD,6.27,kg,2024-04-05,False,2025-09-19 20:27:28
8066,Simple,Sports,wonder,BrandA,342,125.51,-160.34,INR,4.53,kg,2025-09-07,False,2025-07-02 08:33:35
8067,End,Grocery,data,BrandA,235,391.89,585.39,USD,4.01,kg,2020-09-20,False,2024-04-30 06:53:24
8068,Red,Grocery,usually,BrandA,259,176.06,298.52,INR,11.66,lbs,2020-11-13,False,2021-07-02 07:18:25
8069,Science,Sports,why,Brand-C,71,63.75,86.11,EUR,2.07,lbs,2024-11-25,False,2023-08-04 13:38:37
8070,Hotel,Sports,green,Brand-C,198,309.29,361.8,EUR,15.72,kg,2024-04-20,False,2022-06-05 00:05:54
8071,Mrs,Furniture,win,Brand-C,521,343.56,455.58,EUR,8.75,kg,2022-12-25,False,2022-10-14 06:54:26
8072,Yeah,Furniture,make,brandA,760,159.39,196.59,USD,11.15,lbs,2025-10-10,False,2020-10-05 03:54:36
8073,Price,Clothing,air,brandA,734,118.77,186.69,EUR,3.41,lbs,2020-09-05,False,2023-05-06 00:30:38
8074,Lay,Electronics,do,BrandA,130,142.1,167.14,USD,14.02,lbs,2021-03-05,False,2023-07-18 11:44:01
8075,Available,Grocery,one,brandA,238,426.36,765.79,EUR,6.55,lbs,2023-10-25,False,2021-01-09 17:34:48
8076,Compare,,value,Brand-C,566,396.31,685.68,USD,17.01,kg,2022-08-27,False,2022-07-31 05:28:19
8077,Story,Grocery,involve,Brand-C,902,130.82,145.55,USD,3.19,lbs,2025-08-25,False,2024-11-13 22:44:46
8078,Born,Electronics,know,BrandA,426,170.18,300.68,USD,0.18,lbs,2025-02-11,False,2023-06-20 22:04:17
8079,Number,Sports,with,Brand-C,949,182.58,213.45,USD,2.92,lbs,2020-03-20,False,2024-01-23 12:21:21
8080,Forget,Furniture,those,brandA,600,101.4,150.75,USD,6.46,kg,2021-11-07,False,2025-07-30 22:53:23
8081,Behind,Clothing,change,Brand B,81,341.08,512.06,EUR,15.78,lbs,2020-12-25,False,2025-06-13 20:50:27
8082,Last,Sports,marriage,BrandA,625,50.32,73.11,EUR,13.01,kg,2020-08-10,False,2022-03-26 14:32:15
8083,Newspaper,Furniture,concern,brandA,885,66.97,73.9,USD,17.71,kg,2023-07-20,False,2024-03-05 10:23:42
8084,Include,Furniture,property,BrandA,705,101.06,172.44,USD,6.17,lbs,2024-06-29,False,2020-03-24 13:52:57
8085,Maintain,Grocery,affect,brandA,145,322.97,467.56,INR,18.33,lbs,2021-05-10,False,2022-11-20 02:44:12
8086,Catch,Sports,against,Brand B,655,81.22,99.15,EUR,10.62,lbs,2025-12-15,False,2022-07-28 10:54:48
8087,Finally,Furniture,head,brandA,787,112.87,161.69,USD,10.65,lbs,2022-04-28,False,2024-11-06 11:12:33
8088,It,Sports,our,Brand-C,262,292.27,376.22,USD,18.99,kg,2020-09-19,False,2025-04-03 23:07:28
8089,Without,Sports,red,Brand B,302,341.99,454.33,USD,8.11,kg,2023-11-01,False,2024-01-22 18:21:36
8090,Quite,Clothing,present,brandA,259,38.82,46.15,EUR,16.58,lbs,2023-12-22,False,2020-04-06 16:49:51
8091,Matter,Grocery,upon,BrandA,735,267.54,364.55,EUR,18.53,kg,2020-03-05,False,2022-02-10 16:48:08
8092,Day,Clothing,lead,Brand B,27,81.06,98.33,INR,15.0,kg,2021-05-06,False,2024-04-07 20:50:13
8093,Card,Grocery,front,Brand B,164,100.81,147.29,EUR,19.87,lbs,2023-06-20,False,2024-07-22 14:12:17
8094,He,Sports,collection,BrandA,528,306.58,517.91,INR,18.78,lbs,2024-06-10,False,2024-06-24 17:33:24
8095,Surface,,relate,Brand-C,358,384.22,677.61,INR,2.08,lbs,2020-04-16,False,2023-11-21 09:19:49
8096,Cultural,Electronics,camera,Brand-C,129,288.78,490.97,EUR,9.21,lbs,2024-01-16,False,2021-06-25 14:41:30
8097,Table,Sports,late,BrandA,297,379.99,640.58,EUR,5.19,lbs,2020-01-02,False,2023-08-27 20:15:23
8098,Defense,Sports,political,BrandA,199,121.23,168.89,USD,3.28,lbs,2020-07-03,False,2020-02-21 17:50:52
8099,Class,,material,BrandA,867,263.25,412.9,INR,5.21,lbs,2025-02-24,True,2024-07-04 12:25:31
8100,Particular,,trial,Brand-C,637,39.16,58.56,INR,3.12,kg,2022-06-03,False,2023-09-02 13:28:25
8101,We,Grocery,before,Brand B,719,465.28,630.39,EUR,5.2,kg,2020-01-22,False,2023-05-12 16:06:50
8102,Maintain,Electronics,how,Brand-C,498,382.19,662.71,INR,16.89,lbs,2021-07-30,False,2021-12-29 05:30:39
8103,Near,Clothing,PM,Brand-C,874,102.99,133.48,EUR,17.16,kg,2021-09-03,False,2021-04-01 09:27:03
8104,Environment,Electronics,enough,BrandA,608,270.49,420.65,EUR,4.29,lbs,2025-01-24,False,2022-07-06 23:06:47
8105,Couple,Grocery,role,brandA,364,199.74,239.97,INR,17.33,kg,2023-09-10,False,2025-05-26 12:49:19
8106,Onto,Sports,next,Brand B,337,484.6,567.98,USD,8.37,kg,2024-06-21,False,2023-04-26 06:41:52
8107,Determine,Clothing,fear,brandA,781,81.05,104.45,EUR,3.58,kg,2023-03-10,False,2022-01-18 11:55:03
8108,Very,Grocery,miss,Brand-C,713,451.86,585.01,INR,3.31,kg,2021-01-31,False,2025-04-15 16:29:25
8109,Race,,already,brandA,475,135.32,206.33,INR,14.74,lbs,2024-03-09,False,2021-09-02 06:08:12
8110,Case,Clothing,worker,BrandA,706,231.74,303.73,EUR,8.98,lbs,2020-03-26,False,2020-08-21 14:44:14
8111,During,Electronics,age,Brand B,941,19.12,29.02,USD,6.04,lbs,2025-01-24,False,2025-05-07 09:52:13
8112,Service,Grocery,their,Brand B,155,438.17,606.96,INR,8.77,kg,2023-09-21,False,2023-06-30 23:13:12
8113,Amount,Sports,newspaper,brandA,171,242.47,295.74,EUR,4.9,lbs,2021-08-09,False,2024-10-04 12:24:57
8114,Gas,Furniture,operation,BrandA,532,322.32,509.43,USD,12.23,kg,2023-08-03,False,2021-05-22 17:04:22
8115,Rule,Electronics,standard,Brand-C,893,220.48,-378.96,INR,4.24,kg,2020-06-27,False,2024-10-10 19:34:16
8116,Method,Furniture,degree,Brand-C,813,402.14,602.34,USD,5.14,lbs,2020-09-06,True,2021-11-18 23:26:05
8117,Color,Electronics,president,BrandA,901,144.44,230.42,EUR,16.2,lbs,2023-10-02,False,2024-04-22 16:27:11
8118,Detail,Clothing,father,brandA,532,103.49,162.54,USD,16.85,kg,2020-05-08,False,2024-01-25 17:53:13
8119,Everyone,Grocery,wide,Brand-C,694,377.36,521.49,EUR,19.47,kg,2020-02-26,False,2024-08-23 22:36:25
8120,Note,,should,Brand B,488,439.14,772.89,INR,14.27,lbs,2022-07-21,False,2022-10-08 19:22:50
8121,Rock,Electronics,apply,Brand-C,78,71.77,123.26,INR,1.9,lbs,2021-04-21,False,2022-12-27 18:35:14
8122,Because,,mention,brandA,516,355.97,626.8,EUR,0.42,kg,2020-04-29,False,2022-03-23 02:26:15
8123,Box,Clothing,along,brandA,190,352.21,408.69,INR,19.17,kg,2022-03-04,True,2025-07-01 08:30:04
8124,Set,Furniture,source,BrandA,685,343.1,497.13,EUR,3.67,lbs,2022-10-12,False,2021-08-18 01:43:47
8125,Office,Electronics,modern,BrandA,564,136.07,206.97,INR,5.32,lbs,2020-11-01,False,2024-11-18 04:26:55
8126,Let,Clothing,represent,brandA,210,160.99,229.35,EUR,10.87,kg,2020-05-20,False,2020-08-04 14:53:01
8127,Notice,Grocery,although,Brand-C,962,492.58,784.69,USD,16.92,lbs,2022-01-02,False,2024-03-30 11:40:35
8128,Center,Grocery,choice,Brand B,378,446.13,499.81,INR,8.73,kg,2020-07-02,False,2021-06-26 17:35:01
8129,Pay,,own,Brand B,278,25.31,34.61,EUR,0.13,lbs,2021-10-07,False,2020-02-08 13:09:14
8130,After,Sports,eight,BrandA,133,415.99,606.61,USD,10.86,lbs,2022-08-24,False,2024-03-13 22:45:18
8131,Us,Electronics,director,BrandA,244,489.4,794.77,EUR,2.11,kg,2024-04-10,False,2021-01-22 09:22:47
8132,Stage,Sports,industry,brandA,358,429.9,-637.84,USD,5.11,lbs,2022-08-23,False,2025-08-08 01:46:01
8133,Final,Grocery,first,Brand B,391,438.23,752.04,USD,1.47,kg,2021-01-03,False,2021-08-03 09:03:40
8134,Name,,ahead,Brand B,744,336.51,453.67,EUR,3.87,lbs,2020-01-07,False,2020-10-06 01:25:08
8135,Modern,Clothing,international,Brand B,847,485.35,731.76,INR,5.34,kg,2022-04-25,False,2020-03-06 23:22:32
8136,Practice,Electronics,among,brandA,767,499.3,728.26,EUR,9.65,lbs,2024-01-05,False,2024-08-20 19:33:57
8137,Night,Clothing,hospital,BrandA,288,297.99,487.18,INR,2.98,kg,2024-06-11,False,2023-12-19 23:34:12
8138,Necessary,Sports,plant,Brand B,612,71.2,115.3,EUR,0.73,kg,2020-07-22,False,2025-01-12 15:55:52
8139,Effort,Sports,prove,Brand B,558,191.65,243.97,USD,6.2,lbs,2021-08-02,True,2024-04-02 17:20:36
8140,Activity,,director,BrandA,825,190.25,262.84,USD,7.46,kg,2023-11-25,False,2021-05-01 05:28:14
8141,Value,Clothing,item,Brand B,696,432.62,721.89,USD,17.45,lbs,2022-06-25,False,2023-08-08 08:49:14
8142,Dinner,Grocery,near,BrandA,675,228.91,315.56,USD,1.59,lbs,2022-03-11,False,2025-12-20 00:26:49
8143,Study,Clothing,serve,Brand B,815,330.28,399.88,INR,3.67,kg,2022-11-15,False,2025-07-20 23:44:47
8144,Performance,Furniture,store,brandA,749,483.7,640.01,USD,11.06,lbs,2025-12-17,False,2023-06-09 04:41:37
8145,Which,Electronics,student,Brand-C,657,310.34,521.86,EUR,4.05,kg,2022-02-20,False,2024-02-21 15:54:11
8146,How,Electronics,value,Brand B,856,154.77,174.18,INR,16.2,lbs,2025-10-19,False,2020-12-07 08:23:05
8147,Reason,,remember,brandA,46,361.94,626.38,USD,2.6,lbs,2020-01-19,False,2022-02-04 23:09:26
8148,Grow,Furniture,which,Brand-C,820,426.6,617.26,USD,8.18,kg,2025-04-24,False,2022-08-13 09:17:42
8149,Fact,Electronics,expect,Brand B,114,456.63,654.87,INR,2.02,kg,2024-06-02,False,2023-04-09 13:19:57
8150,Author,Furniture,summer,Brand B,224,484.26,616.36,USD,18.7,kg,2020-04-09,False,2021-08-30 09:07:40
8151,Against,Sports,admit,Brand B,980,65.15,106.51,USD,16.95,kg,2025-05-31,False,2025-02-25 05:56:26
8152,Ago,Clothing,describe,BrandA,544,474.35,817.04,EUR,0.96,kg,2020-08-22,False,2025-11-03 05:16:12
8153,Group,Clothing,young,BrandA,111,328.13,454.72,EUR,9.74,kg,2022-09-22,False,2025-09-10 18:06:42
8154,Democratic,Electronics,receive,Brand B,361,456.07,683.57,INR,9.41,lbs,2024-04-10,False,2021-03-28 17:01:05
8155,Admit,Grocery,gun,Brand-C,525,20.16,25.16,USD,14.7,kg,2022-05-13,False,2022-09-06 03:16:49
8156,Son,Grocery,do,Brand B,652,404.42,581.96,USD,7.03,lbs,2022-03-04,False,2021-11-07 00:14:18
8157,Trade,Sports,citizen,BrandA,371,342.45,420.03,USD,12.07,lbs,2025-09-09,False,2025-05-16 13:36:52
8158,It,Sports,accept,brandA,332,112.62,124.51,EUR,2.3,kg,2020-01-04,False,2024-09-22 22:16:13
8159,Material,Grocery,hope,brandA,715,432.54,656.96,EUR,19.05,lbs,2023-03-29,False,2022-05-14 11:59:34
8160,Ability,Electronics,ask,Brand B,499,116.02,198.1,EUR,15.2,lbs,2022-11-28,False,2023-12-06 11:06:19
8161,Sea,Sports,serve,Brand B,762,152.15,194.32,INR,8.55,lbs,2020-08-02,False,2023-10-05 14:32:05
8162,Us,Electronics,wall,Brand-C,4,97.52,119.0,EUR,3.37,lbs,2025-08-24,False,2024-07-09 12:32:24
8163,Point,Grocery,many,brandA,241,299.53,426.39,INR,16.55,lbs,2022-11-04,False,2021-10-02 00:12:40
8164,Sport,Furniture,bag,Brand B,931,312.84,470.69,EUR,4.87,kg,2022-06-21,False,2020-08-04 09:37:44
8165,Reduce,Sports,test,brandA,411,427.37,591.36,USD,17.4,lbs,2024-10-21,False,2023-06-28 00:06:09
8166,Especially,Grocery,argue,BrandA,228,83.04,97.28,USD,12.92,lbs,2025-01-04,False,2024-11-04 11:39:51
8167,Risk,,just,Brand B,805,64.7,83.14,INR,12.69,lbs,2023-07-05,False,2022-05-13 06:01:35
8168,When,Electronics,military,brandA,916,171.8,261.52,INR,17.0,kg,2022-05-25,False,2024-07-12 09:30:54
8169,Ok,Electronics,quality,brandA,601,303.65,414.11,USD,9.4,kg,2023-02-05,False,2022-06-03 10:32:35
8170,Any,Electronics,bar,Brand-C,221,9.24,12.92,EUR,19.02,lbs,2023-05-17,True,2025-11-10 10:58:51
8171,Business,Furniture,police,Brand B,778,124.14,174.74,USD,15.37,lbs,2023-12-22,False,2024-06-12 14:32:11
8172,Food,Clothing,once,Brand B,697,232.17,265.78,USD,0.27,kg,2021-03-18,False,2020-06-02 20:17:44
8173,Age,Furniture,six,Brand B,452,216.13,368.48,INR,19.1,lbs,2022-03-05,False,2022-03-29 02:43:50
8174,Seek,Electronics,decide,brandA,732,147.18,249.16,INR,5.07,lbs,2024-10-16,False,2025-04-03 04:22:55
8175,Wrong,Sports,husband,Brand B,351,213.39,358.18,USD,12.25,kg,2023-11-09,False,2023-06-09 06:54:28
8176,Certainly,Furniture,mind,Brand-C,134,486.83,685.36,USD,19.29,kg,2025-07-06,False,2022-10-18 11:00:44
8177,Coach,Sports,sure,Brand-C,475,387.0,538.95,USD,10.77,lbs,2021-09-05,False,2023-02-16 01:33:54
8178,Yourself,Electronics,sell,brandA,225,254.51,457.97,INR,5.64,lbs,2022-06-14,False,2020-05-09 15:20:01
8179,Author,Sports,where,BrandA,67,462.73,511.7,INR,13.32,kg,2020-02-21,False,2023-08-09 17:39:44
8180,Feel,Grocery,forget,Brand B,797,142.5,160.61,INR,11.3,lbs,2021-10-02,False,2021-10-30 13:38:00
8181,Serious,,consumer,brandA,9,59.31,104.29,INR,7.76,lbs,2022-12-01,False,2022-01-26 20:38:28
8182,Manage,Electronics,boy,BrandA,403,266.69,441.93,USD,16.09,lbs,2022-03-14,True,2025-11-07 07:10:01
8183,Simple,Grocery,house,BrandA,440,462.21,811.59,EUR,5.0,kg,2023-12-23,False,2023-12-12 12:33:12
8184,Hit,Grocery,movement,Brand-C,912,23.46,38.5,EUR,19.18,lbs,2023-08-24,False,2020-05-06 18:00:06
8185,Third,Sports,low,BrandA,712,395.88,512.72,INR,13.89,kg,2024-06-02,False,2021-02-17 11:40:45
8186,Fear,,bill,brandA,219,224.0,396.62,EUR,13.63,kg,2020-08-26,False,2025-12-27 13:09:06
8187,Cup,Electronics,call,Brand-C,989,148.09,232.7,EUR,1.77,kg,2020-08-12,False,2024-05-31 05:45:08
8188,Safe,Sports,entire,BrandA,201,402.18,542.71,USD,5.83,kg,2020-03-19,True,2023-08-14 09:39:52
8189,Accept,Grocery,friend,BrandA,651,73.43,127.97,EUR,2.06,lbs,2023-02-22,False,2020-09-22 21:56:04
8190,Really,Sports,lawyer,BrandA,131,115.88,137.42,INR,8.2,lbs,2023-09-29,True,2025-08-05 19:21:33
8191,Out,Furniture,cell,Brand-C,56,168.87,196.51,USD,0.4,lbs,2025-04-20,False,2022-05-12 00:28:47
8192,Different,Clothing,opportunity,BrandA,279,238.73,380.88,USD,17.98,lbs,2023-04-23,True,2021-03-30 19:31:26
8193,Audience,Clothing,all,Brand-C,651,364.28,510.55,INR,15.33,kg,2022-05-16,False,2023-12-07 18:57:39
8194,The,,ever,brandA,510,279.73,327.75,EUR,8.42,lbs,2022-01-01,False,2024-02-22 18:12:24
8195,Organization,Clothing,quickly,brandA,408,239.67,308.4,INR,1.65,kg,2025-03-27,False,2024-07-12 20:57:41
8196,Within,Furniture,pass,Brand B,505,182.83,306.26,USD,9.76,kg,2025-11-03,True,2022-03-24 18:51:20
8197,Create,,daughter,Brand B,364,477.98,713.05,EUR,0.53,lbs,2024-10-12,True,2023-07-10 12:10:48
8198,Thank,Clothing,whether,BrandA,689,367.89,456.58,INR,10.96,kg,2022-01-27,True,2020-02-17 00:38:00
8199,Development,Furniture,for,BrandA,290,248.61,403.14,USD,9.94,lbs,2021-10-08,False,2023-03-18 16:30:51
8200,Direction,Clothing,quite,BrandA,322,375.03,502.32,EUR,1.81,kg,2024-12-14,False,2024-03-19 16:21:31
8201,City,Furniture,west,BrandA,347,458.55,707.16,EUR,5.84,lbs,2025-06-28,False,2022-12-22 14:07:27
8202,Best,,level,Brand-C,865,18.55,24.57,USD,11.52,lbs,2025-08-24,False,2020-07-21 18:07:57
8203,Someone,Sports,cultural,Brand-C,657,463.94,536.59,EUR,15.94,kg,2021-08-05,False,2020-05-31 01:56:05
8204,Many,Clothing,already,Brand B,644,445.52,787.41,INR,17.97,kg,2021-12-05,True,2020-10-30 11:14:58
8205,Draw,,laugh,brandA,601,16.85,18.8,INR,13.62,lbs,2025-12-15,False,2020-10-12 15:55:18
8206,Set,Sports,myself,BrandA,755,220.18,262.64,USD,13.14,kg,2021-11-09,False,2021-10-13 15:23:34
8207,Anything,,bit,BrandA,367,134.13,161.63,INR,8.82,kg,2023-04-18,False,2020-05-14 07:15:36
8208,Design,,security,Brand-C,969,189.95,295.26,INR,17.0,kg,2021-08-01,False,2024-01-17 17:04:09
8209,Somebody,Electronics,economy,Brand B,754,335.37,556.47,INR,14.45,kg,2022-11-12,False,2025-12-27 05:39:16
8210,Human,Furniture,just,BrandA,749,340.06,465.23,EUR,18.42,lbs,2024-04-10,False,2020-06-04 02:08:23
8211,Seven,Grocery,spend,BrandA,137,177.24,217.86,INR,14.01,lbs,2024-08-24,False,2022-11-18 19:29:32
8212,Letter,Furniture,election,Brand B,294,324.06,523.16,INR,19.07,lbs,2025-10-12,False,2024-10-03 02:49:28
8213,Nor,Electronics,research,BrandA,393,66.03,118.72,EUR,14.09,lbs,2021-03-22,False,2020-05-07 11:10:05
8214,Effect,Sports,usually,brandA,148,167.38,189.18,EUR,19.66,lbs,2025-03-06,False,2022-12-20 16:22:31
8215,Will,Electronics,spring,Brand-C,274,198.43,288.93,INR,15.73,kg,2023-01-22,False,2020-07-11 21:37:02
8216,War,Grocery,see,BrandA,57,345.68,421.35,USD,15.09,kg,2021-09-23,False,2020-03-24 21:08:02
8217,Us,Furniture,myself,Brand B,31,316.02,385.12,INR,19.59,lbs,2025-01-29,False,2023-10-30 10:50:44
8218,Air,Furniture,at,BrandA,207,226.61,318.2,EUR,3.84,kg,2020-12-09,True,2021-09-04 10:28:09
8219,Discover,Grocery,national,BrandA,232,76.46,131.3,INR,6.3,kg,2021-01-21,False,2021-09-30 20:41:41
8220,Relate,Furniture,friend,Brand B,961,166.2,228.71,EUR,9.16,lbs,2021-07-27,False,2023-05-20 13:35:22
8221,Describe,Grocery,economy,brandA,669,391.15,-654.88,INR,9.36,lbs,2020-11-04,False,2021-03-13 05:57:31
8222,None,Clothing,sell,brandA,359,340.95,440.88,INR,13.03,lbs,2021-02-08,False,2020-12-18 04:02:34
8223,Improve,Sports,sound,brandA,291,188.14,239.87,USD,2.65,lbs,2022-02-24,False,2024-07-16 23:24:06
8224,Great,Sports,air,Brand-C,929,124.61,144.88,USD,4.87,lbs,2021-12-03,False,2023-01-16 07:45:46
8225,Voice,Grocery,check,brandA,352,333.37,491.07,USD,8.66,lbs,2021-05-15,False,2022-04-11 19:43:57
8226,Audience,Electronics,collection,Brand-C,300,48.16,83.73,USD,7.47,kg,2022-08-09,False,2020-11-27 02:38:28
8227,Hold,Grocery,court,brandA,407,197.46,240.2,EUR,6.18,lbs,2021-03-15,False,2024-02-22 21:49:54
8228,Listen,Furniture,light,Brand B,252,346.74,524.22,EUR,10.42,kg,2025-07-07,False,2025-02-26 23:15:52
8229,Impact,,situation,Brand-C,15,344.24,432.25,USD,18.57,lbs,2022-07-17,False,2024-02-10 15:04:06
8230,Thus,Sports,bed,Brand-C,376,262.75,319.66,EUR,13.81,lbs,2021-12-24,False,2023-11-29 21:29:14
8231,Parent,Grocery,table,brandA,342,134.37,158.51,USD,7.41,kg,2020-10-27,False,2025-01-20 18:55:44
8232,Politics,Clothing,win,brandA,86,156.82,208.62,USD,18.81,kg,2021-01-21,False,2020-07-12 18:44:04
8233,Bank,Sports,treatment,Brand B,205,22.5,31.36,INR,10.51,lbs,2025-10-18,True,2024-03-29 00:28:19
8234,Into,Furniture,from,BrandA,933,50.47,69.73,USD,18.01,lbs,2025-11-21,False,2024-01-19 13:12:53
8235,Action,Electronics,out,Brand B,570,99.92,135.45,USD,4.55,lbs,2022-01-10,False,2020-09-03 15:30:46
8236,Class,,easy,BrandA,847,49.19,70.91,EUR,2.79,kg,2022-08-13,False,2021-09-19 03:39:44
8237,Better,Grocery,challenge,brandA,834,268.15,382.8,EUR,5.18,lbs,2020-03-13,False,2020-09-23 05:51:48
8238,West,,maintain,Brand-C,244,275.63,451.9,USD,3.17,kg,2021-02-18,False,2021-08-30 22:52:48
8239,Evening,Sports,tree,brandA,75,315.52,484.25,EUR,9.91,kg,2021-11-03,False,2021-03-08 05:55:51
8240,Find,Furniture,list,brandA,983,436.55,493.83,INR,10.25,lbs,2020-09-05,False,2020-02-06 09:59:34
8241,Tough,Furniture,camera,Brand B,80,388.91,434.8,INR,5.06,lbs,2020-01-23,False,2021-06-01 00:41:37
8242,Human,Sports,respond,Brand-C,788,81.17,127.84,EUR,18.65,kg,2023-06-15,False,2025-04-14 00:00:34
8243,Trade,Furniture,well,Brand-C,183,74.88,106.61,USD,18.81,lbs,2024-06-03,False,2025-10-17 07:47:09
8244,Yourself,,up,brandA,366,254.98,393.94,INR,4.99,kg,2024-07-28,False,2022-03-27 06:41:12
8245,Minute,Furniture,you,BrandA,216,77.6,134.81,EUR,10.87,lbs,2023-10-01,False,2022-02-26 19:51:17
8246,Indicate,Sports,dog,brandA,330,86.39,136.88,USD,13.61,kg,2022-08-11,False,2020-10-30 16:21:47
8247,None,Electronics,federal,BrandA,462,212.89,368.83,INR,19.28,lbs,2022-02-16,False,2023-01-28 15:18:30
8248,Raise,,ten,BrandA,415,239.32,321.39,INR,4.64,kg,2024-01-21,False,2020-03-28 19:01:02
8249,Lose,Furniture,whom,brandA,888,469.05,655.73,USD,1.19,kg,2025-07-14,False,2022-04-25 08:39:18
8250,Recent,Grocery,thus,Brand B,124,81.8,102.72,USD,9.96,lbs,2023-09-29,False,2024-09-23 01:13:32
8251,Reach,Clothing,choice,BrandA,130,63.18,110.45,INR,8.08,kg,2022-10-10,False,2025-08-30 23:10:28
8252,House,Grocery,guess,BrandA,905,434.93,567.44,EUR,18.16,lbs,2021-01-17,False,2020-02-19 04:57:06
8253,Floor,Grocery,continue,Brand-C,186,448.26,778.61,USD,11.28,lbs,2024-11-25,False,2025-02-07 17:22:54
8254,Simply,Clothing,in,brandA,911,137.92,166.25,EUR,6.09,kg,2022-02-28,False,2024-12-13 17:31:21
8255,Too,Electronics,product,Brand-C,591,178.38,200.96,USD,17.88,lbs,2020-09-18,False,2023-11-10 15:57:12
8256,Yourself,Electronics,open,brandA,80,144.93,202.21,INR,9.29,lbs,2021-10-17,False,2021-02-01 10:28:18
